Phosphorus,Nitrogen,Potassium ,ph,humidity,temperature,rainfall,crops
18,5,14,7.434118807,93.48447453,33.1056981,119.1709113,orange
25,29,14,7.781988584,90.4582865,30.49183837,113.3302105,orange
12,33,15,6.052318465,92.03272799,30.25578031,116.7173125,orange
16,8,6,7.106650373,90.26457428,12.22816189,108.4161706,orange
14,15,8,6.22094286,90.22399223,10.01081312,119.3941064,orange
7,16,8,6.420457311,90.60901895,22.79196751,116.5084074,orange
12,0,7,6.969249676,90.65458473,20.18432263,116.8130969,orange
25,5,6,6.011302181,94.01331956,30.72119881,106.8118019,orange
8,6,11,6.600948788,92.39651663,24.35590861,119.6946577,orange
5,10,5,7.817846496,91.35349216,21.21306973,112.9834361,orange
17,1,6,6.8198271,91.38411917,10.78689755,117.5293447,orange
30,1,10,7.291405641,91.34663797,11.89925671,103.5771468,orange
23,0,15,7.598729065,93.37488907,22.56664172,109.8585753,orange
27,24,9,6.157135092,93.24688124,18.86883219,119.3936976,orange
11,36,13,7.1917274,93.04897191,17.34083741,112.7194284,orange
21,40,8,7.418761774,92.87820148,34.90665289,102.1906333,orange
22,40,6,6.488221135,91.90997228,24.53610067,115.9787989,orange
18,32,13,6.044167236,91.74780462,13.8377282,107.9873218,orange
10,9,10,6.010391864,93.52211892,22.3551049,101.5164589,orange
16,13,8,6.949838549,93.12316972,34.74004942,100.1967854,orange
9,15,11,7.907956251,94.14861001,11.54785707,108.8289171,orange
11,29,5,7.639788459,91.94670335,23.13338811,104.4224145,orange
15,1,9,7.53350946,94.55239717,29.98364695,115.3560318,orange
5,18,11,6.251586885,90.93756231,20.87947369,102.4550786,orange
22,14,9,6.543191814,91.13772765,17.24944623,112.5090516,orange
15,33,7,7.651225301,91.68293851,15.83388699,109.7571416,orange
6,4,7,6.708889665,91.11764246,23.01014302,112.6738296,orange
16,17,14,6.625538653,92.18151927,16.39624284,102.944161,orange
20,12,10,6.528354932,93.10527686,24.45132792,109.4711098,orange
29,34,8,6.450640306,91.15248149,31.87859192,105.3437825,orange
28,39,10,7.181907673,91.48247612,31.34920143,109.1549823,orange
25,31,12,7.016482298,90.03969587,18.05142392,111.7793889,orange
6,12,8,6.388617138,92.86773675,30.84835031,107.4142681,orange
29,12,13,7.57125447,91.52781832,22.45616931,118.0069295,orange
11,26,11,7.609348255,90.95589386,13.70319166,106.2944879,orange
24,19,15,7.137136973,93.72485075,20.48954522,111.8391951,orange
21,39,9,6.354022554,94.02769434,13.20844373,106.2696156,orange
29,16,13,6.196907944,93.67804556,32.31944397,117.6236473,orange
29,36,13,7.829507245,90.91510525,20.68185224,109.7513927,orange
23,37,12,6.395258356,90.50621806,31.52675982,113.1169398,orange
9,39,15,7.992041984,91.81183218,25.35467646,116.7555937,orange
5,31,14,6.583411671,91.69865887,17.66545409,110.6857506,orange
12,18,8,6.206053072,91.81668769,12.59093977,119.3916718,orange
20,20,10,6.976997772,93.68394562,11.86631922,106.060149,orange
8,5,5,6.562594972,92.22706805,11.03367937,112.7715925,orange
8,20,12,7.260416405,94.96419851,25.2990432,117.9733424,orange
21,25,11,6.460044778,90.15406807,32.23797837,104.7052254,orange
19,14,14,6.699164936,94.35815354,17.68408797,108.0638166,orange
18,37,12,7.401121811,90.19147747,10.2708877,106.6955204,orange
15,26,6,6.912033409,94.78797376,17.22034507,108.0054343,orange
22,13,5,7.764040111,90.50096668,19.667056,100.1737964,orange
25,32,9,7.796034006,93.75652041,10.35609594,101.1456947,orange
7,19,9,6.969883483,91.71369387,27.255435,101.139435,orange
7,28,9,6.730757538,92.13229786,34.5917846,115.5650287,orange
30,24,11,6.601395755,94.51768464,32.39523995,113.25373,orange
17,7,10,6.465913274,91.22320999,10.16431299,106.362551,orange
23,18,8,6.41354791,93.43949693,21.49118657,101.4819888,orange
20,7,12,6.475275337,94.76759975,16.53460397,110.0447896,orange
23,20,11,6.407715561,90.12220323,31.8520694,109.9455062,orange
14,18,11,6.550814117,90.00621688,28.04799508,117.1311498,orange
11,34,10,7.36220835,94.59551226,31.75048899,115.1989301,orange
29,20,10,7.36549204,93.27189064,29.07412717,100.7896871,orange
24,37,13,7.8546243,90.71037456,19.14381903,108.0230792,orange
8,12,10,7.995848977,91.4448027,16.14820285,107.4287664,orange
10,34,14,6.725600855,92.05811721,34.05296914,116.8020848,orange
13,6,9,7.786725333,90.56151463,34.51423957,118.3271968,orange
30,27,5,7.656978112,90.54608254,32.71748548,113.328978,orange
8,13,12,7.105904818,92.54736032,25.16296632,114.3117197,orange
7,6,7,7.199106204,94.47316879,27.68167318,113.9995146,orange
17,40,15,7.871063004,90.9492967,21.35093384,107.0862095,orange
26,31,9,7.566165721,93.25638873,11.69894639,103.2005992,orange
68,61,50,6.793245417,91.49725058,35.21462816,243.0745066,papaya
46,58,45,6.576261427,90.79028064,42.39413392,88.46607497,papaya
47,45,55,6.751452932,91.14220381,38.4191628,119.2653877,papaya
65,39,53,6.560743093,92.11508608,35.33294932,235.6133585,papaya
68,31,45,6.938313356,90.07600528,42.92325255,196.2408242,papaya
68,70,45,6.991626158,92.85470152,33.83508569,203.4044028,papaya
62,68,50,6.977700268,92.76437927,33.20258348,197.5282582,papaya
65,34,47,6.833768535,93.71043692,23.48546973,191.7760562,papaya
68,38,54,6.739170045,90.81781439,29.33710543,202.0572747,papaya
64,69,47,6.993473247,94.50766912,40.21199348,186.6762324,papaya
51,58,47,6.757470637,91.70445386,42.13473976,197.402901,papaya
47,59,53,6.850663232,91.4618874,32.86316618,47.271547,papaya
64,44,54,6.74274935,91.38048469,29.80744318,232.7046126,papaya
57,56,48,6.506120752,93.0484859,31.56213762,63.62250788,papaya
60,69,54,6.98992719,93.06134398,36.32268069,141.1736926,papaya
58,56,49,6.69215564,94.60761797,37.13165026,172.4788062,papaya
55,49,53,6.544029776,93.63739039,38.4418717,77.71566883,papaya
51,38,52,6.927803911,90.78931681,32.66160599,78.85085502,papaya
65,54,47,6.721835879,91.55594211,27.92765919,149.9107557,papaya
57,57,51,6.99223441,91.48815629,39.01793345,105.8841531,papaya
52,39,53,6.704204398,94.65904123,32.51247398,51.07048113,papaya
67,58,45,6.702424548,91.72514851,38.72382798,62.62377075,papaya
64,61,52,6.641098708,92.83405443,43.30204933,110.562229,papaya
62,34,55,6.585346229,90.72526502,27.58548913,238.5008779,papaya
48,31,45,6.563134737,92.90951393,40.78881819,132.7923586,papaya
46,47,52,6.502289473,91.40301608,23.19451074,206.3999208,papaya
68,32,52,6.800321319,92.61715632,32.68067385,248.8592986,papaya
59,36,46,6.721130543,93.61082872,34.28879307,127.2509777,papaya
51,61,51,6.574677594,94.16193416,39.30050027,120.9512466,papaya
54,70,46,6.919342407,91.12220596,39.73149053,122.7628653,papaya
56,44,49,6.519779583,91.25589286,39.23342464,64.4478499,papaya
68,34,51,6.687088098,94.17756725,27.34734861,40.35153141,papaya
59,50,47,6.747975732,92.09278584,40.76998685,209.8678411,papaya
70,39,52,6.65149129,90.79668055,26.26559543,59.49373381,papaya
61,34,49,6.502675132,93.3210737,28.12971499,117.8201907,papaya
60,44,55,6.825371185,90.55561637,34.2804607,98.54047745,papaya
62,31,52,6.99104104,93.00754254,33.7960155,182.026807,papaya
62,65,51,6.511624841,90.87394933,31.53243779,207.0735119,papaya
57,44,53,6.93172108,90.51431779,42.30495821,74.876786,papaya
47,50,48,6.712772333,90.61964344,24.63676897,218.2299187,papaya
50,43,48,6.63016515,91.37059792,28.28222883,179.2720807,papaya
46,60,53,6.761953186,92.98254537,24.48620746,183.49095,papaya
68,70,55,6.691202286,94.63548176,42.84609252,78.8099639,papaya
62,59,52,6.608667684,93.10887229,43.67549305,103.8235658,papaya
58,60,51,6.840802254,92.92203105,42.07213781,165.7412972,papaya
60,42,47,6.834808348,92.12746225,33.46873719,136.8277041,papaya
66,35,47,6.953439161,91.66232213,31.7018373,48.83810592,papaya
65,34,48,6.665024508,90.03863107,41.41968393,199.3096432,papaya
54,36,46,6.662875839,94.94482086,42.54744013,214.4103848,papaya
64,39,52,6.678695788,94.63676767,28.91842453,63.68794608,papaya
52,37,47,6.54277684,93.90305729,43.08022702,211.8529059,papaya
47,33,46,6.839443833,93.96834049,29.20300896,209.4083305,papaya
48,34,48,6.805277038,91.37258067,41.04224355,181.527598,papaya
54,49,50,6.762522087,93.18240298,25.62446619,97.26336657,papaya
65,40,49,6.678449318,91.06138506,35.32876402,163.9069365,papaya
52,68,49,6.577192175,92.27749066,24.42561272,63.35298768,papaya
46,50,52,6.734005648,90.21646909,31.18298415,54.01872359,papaya
63,65,50,6.524459342,91.3256535,31.88342554,79.27201575,papaya
49,40,47,6.501521192,91.1756748,42.93368602,246.3613268,papaya
53,42,48,6.758479569,94.31994776,23.11407669,231.5153161,papaya
55,49,51,6.676578778,93.90560147,24.87212063,135.1694525,papaya
62,59,49,6.941496806,93.35191636,43.36051537,114.778071,papaya
58,63,47,6.864143752,90.75379971,26.83054058,144.6656444,papaya
65,70,52,6.583528529,93.12659793,30.42012134,75.95295,papaya
50,63,52,6.751747609,93.22642604,28.64555584,115.8163936,papaya
64,40,47,6.893509446,93.47888842,32.50037548,71.73759526,papaya
58,63,50,6.720744449,94.6428898,43.03714283,41.5856585,papaya
58,45,49,6.827812549,90.34546355,30.10773379,75.24521981,papaya
69,66,47,6.912299695,93.61055571,23.69212243,87.53393983,papaya
67,54,52,6.586107335,93.30641944,35.67667332,141.3381168,papaya
67,69,52,6.827305908,94.43877142,27.71948962,82.83061083,papaya
68,67,49,6.821774589,92.38282957,35.26824831,149.8488208,papaya
57,45,47,6.656458831,90.78821158,23.16855863,161.6892093,papaya
50,56,52,6.770384816,92.25197542,33.08706051,88.1300769,papaya
50,70,53,6.933809743,90.44967809,37.4620912,172.3458448,papaya
47,44,45,6.579441304,94.73613484,38.73218907,218.142147,papaya
60,50,47,6.92791761,92.74889453,32.57720726,93.7942847,papaya
51,52,53,6.985804083,93.10378595,38.38231475,210.2735346,papaya
68,35,45,6.612429546,90.09448142,42.93605359,234.8466111,papaya
69,68,52,6.813383387,92.74501561,25.65492304,52.95477913,papaya
55,32,52,6.9677596,91.99740365,37.58899717,159.6577388,papaya
55,32,51,6.57398033,93.15642801,29.60718808,62.68710535,papaya
62,48,47,6.803094965,93.02871078,25.34756111,174.4012337,papaya
69,39,53,6.964955435,93.02357765,25.9300384,241.8202079,papaya
61,49,45,6.764213299,94.57377401,32.76795887,240.4795923,papaya
57,48,54,6.617703178,90.20396783,29.02328049,126.8069869,papaya
66,69,49,6.52711001,90.17015833,40.00439101,92.11877372,papaya
55,53,55,6.709668804,91.25271223,33.32315744,234.496633,papaya
61,38,52,6.620729882,94.94021378,31.22790131,46.44279118,papaya
64,57,55,6.583760499,92.9585411,26.68386496,62.50689682,papaya
57,51,55,6.676407337,90.14732171,24.70528368,108.4103158,papaya
65,56,45,6.751298936,93.97379963,38.2016825,218.0908814,papaya
66,54,52,6.867554147,93.79503425,36.56769731,104.4218596,papaya
55,58,47,6.742490027,93.69111672,26.05375792,240.6863901,papaya
70,68,54,6.986228647,92.76039164,31.29986342,54.77830202,papaya
59,42,55,6.979102243,94.35110201,40.10207731,149.1199989,papaya
64,43,47,6.825664782,91.58076549,38.58954491,102.2708231,papaya
67,35,49,6.617066674,91.1508798,41.31330062,239.7427554,papaya
59,56,55,6.551892638,91.79430166,37.03551903,188.5181422,papaya
64,39,53,6.598860305,91.07355541,23.0124018,208.3357976,papaya
72,3,24,6.03160778,57.92887167,36.51268371,122.6539694,pigeonpeas
59,40,23,5.269084669,62.73178224,36.89163721,163.7266551,pigeonpeas
73,33,23,5.985792703,59.38967583,29.23540524,103.3301803,pigeonpeas
57,27,24,6.09186275,43.35795962,27.33534897,142.3303677,pigeonpeas
79,10,18,5.624731338,55.46985938,21.0643684,184.6226709,pigeonpeas
75,30,25,6.446091759,42.35249879,30.33276599,149.299952,pigeonpeas
70,40,20,5.623490043,45.03186173,31.80130272,147.0361442,pigeonpeas
55,38,19,5.864623352,38.23184742,33.18184225,198.8298806,pigeonpeas
58,35,20,5.761702519,63.47742011,29.38538562,90.05422663,pigeonpeas
61,38,21,4.696518678,67.38680755,30.27374995,127.7767134,pigeonpeas
58,33,24,5.269504214,68.75810535,35.45790488,108.6333046,pigeonpeas
56,16,17,7.445444883,40.03262418,33.80020039,176.6165894,pigeonpeas
72,31,17,5.833031708,49.47225353,28.69180475,96.36222901,pigeonpeas
80,16,20,7.339320929,56.67369054,31.24021696,122.0146733,pigeonpeas
72,27,17,6.347929353,57.23265151,28.98039357,120.7435664,pigeonpeas
62,40,19,4.697750704,34.13737127,27.32198928,96.51524028,pigeonpeas
58,18,16,4.962661422,38.80023714,21.47607807,180.382234,pigeonpeas
68,3,16,4.964887857,34.69776639,18.31910448,107.4721605,pigeonpeas
67,26,24,5.642813116,37.73992903,36.97794384,161.4812963,pigeonpeas
70,16,20,5.6093956,40.1242747,24.80467592,121.5639121,pigeonpeas
63,24,19,4.681576043,55.96805489,19.3479443,194.5921148,pigeonpeas
76,9,25,5.70951224,50.12323801,28.88302142,179.2155874,pigeonpeas
55,16,19,6.413543781,47.19188279,19.54314136,192.4372194,pigeonpeas
75,28,21,6.007508163,50.54621094,24.7741949,114.2821387,pigeonpeas
71,16,24,4.946369874,38.40975482,18.33124824,139.6483317,pigeonpeas
70,24,21,5.517208078,45.3733757,19.14729038,132.7748215,pigeonpeas
72,38,21,5.902103172,49.4421345,28.23416057,186.5008581,pigeonpeas
66,9,21,5.719889876,34.13307843,30.11812084,157.0858232,pigeonpeas
56,34,17,4.548202098,35.42910045,33.4126864,139.6702541,pigeonpeas
76,1,19,6.669529416,46.68746847,24.18553163,177.3377996,pigeonpeas
69,6,19,4.750929218,41.69617915,26.88630675,94.46748008,pigeonpeas
73,26,21,4.946263888,57.97429171,31.33170829,161.7820226,pigeonpeas
61,27,18,5.266227032,67.07780816,33.30711818,108.5090168,pigeonpeas
71,27,23,7.10959773,46.48714759,23.45379018,150.8712202,pigeonpeas
61,36,21,5.617008201,39.04468913,34.53823889,168.5948318,pigeonpeas
73,17,18,5.632353113,34.51086611,19.50112224,197.3752649,pigeonpeas
72,26,22,4.674941549,37.57792132,28.76794904,91.72084869,pigeonpeas
64,17,16,7.161797643,32.24914235,30.97758716,180.716828,pigeonpeas
74,14,19,6.624966131,36.82639309,18.39759147,93.12330644,pigeonpeas
60,39,15,5.004074624,30.98685456,35.09357419,116.9106908,pigeonpeas
66,6,15,6.345806011,30.40046769,34.93174223,159.2649827,pigeonpeas
59,8,18,6.216814453,35.72032498,29.50523036,187.8961851,pigeonpeas
67,2,18,5.921666758,47.52980027,34.51934775,129.0064612,pigeonpeas
76,1,17,6.012719118,52.10010827,28.43430726,147.0414824,pigeonpeas
73,16,19,4.684079249,34.80541039,18.41645629,163.2747473,pigeonpeas
75,23,25,7.077170002,47.19847683,31.07508973,91.31256412,pigeonpeas
70,32,20,6.208843215,46.24856523,20.89342749,195.5697875,pigeonpeas
59,28,22,7.05181629,52.79913039,30.90607799,170.9919828,pigeonpeas
62,5,23,4.722222454,66.45457122,27.9348279,145.3728801,pigeonpeas
67,36,25,6.418062652,36.52780776,35.95176642,136.0456753,pigeonpeas
66,1,23,4.803564468,56.92831399,19.54317155,173.1686574,pigeonpeas
73,24,20,4.608695247,32.31528909,19.63736208,176.4134092,pigeonpeas
67,17,18,5.611510977,56.46868874,31.2192752,129.2028653,pigeonpeas
55,5,18,7.322097972,45.70976142,33.50876355,126.6738117,pigeonpeas
56,5,24,5.023115055,45.01110015,24.80710166,188.4928637,pigeonpeas
77,37,17,5.617122801,31.94550613,36.20970524,191.0658531,pigeonpeas
73,13,20,5.391560418,35.48885969,30.50420876,162.5927723,pigeonpeas
63,6,23,5.906596905,49.94704718,26.01630259,160.3337447,pigeonpeas
77,16,22,6.574209678,35.6395615,31.48469278,100.546816,pigeonpeas
64,25,20,4.807776749,32.45974539,33.15122581,105.0380275,pigeonpeas
75,34,24,4.760038039,51.29019509,23.50222822,192.3023991,pigeonpeas
77,20,23,5.180271502,38.83786012,34.87248659,148.2502786,pigeonpeas
80,35,25,4.895927306,44.93322042,28.09269012,197.1144011,pigeonpeas
75,14,24,6.436160044,57.3414485,24.54757829,118.3606557,pigeonpeas
80,36,21,7.066087261,48.41490082,33.64769646,100.4673278,pigeonpeas
77,7,18,6.655918078,60.54880693,20.5591255,191.0895109,pigeonpeas
78,29,25,5.982854523,59.33157782,19.95991719,195.787103,pigeonpeas
60,30,21,5.457871273,62.4901206,28.87667593,182.2688175,pigeonpeas
74,20,16,4.759490199,43.61444121,36.04353699,159.8938645,pigeonpeas
57,19,23,7.342409555,47.2879691,23.6734328,141.1250722,pigeonpeas
60,3,19,4.820788186,40.7192594,25.74679443,100.7791633,pigeonpeas
77,5,19,6.242052013,66.68832981,31.08564994,175.9303271,pigeonpeas
68,5,20,5.001038726,61.33186249,18.72987676,139.8710041,pigeonpeas
73,37,21,5.560224583,63.46513414,29.50304807,189.5208915,pigeonpeas
59,9,24,4.747352458,39.37252634,20.43517772,137.2279662,pigeonpeas
72,20,15,7.313517308,56.01334416,36.00415838,134.8596466,pigeonpeas
56,31,23,5.661826398,35.39454002,31.46846241,174.5723999,pigeonpeas
70,0,21,4.672437054,56.03021253,36.30049702,101.6073988,pigeonpeas
74,21,15,6.471862118,67.10604388,29.49096726,153.2504506,pigeonpeas
67,13,18,5.384762927,34.75591197,30.5753044,177.5764304,pigeonpeas
74,27,20,5.859813416,59.96669215,24.69487673,91.95792434,pigeonpeas
72,29,24,6.962386495,36.67847052,23.17409556,162.5931264,pigeonpeas
68,5,20,6.12166671,33.10695144,19.04380471,155.3705624,pigeonpeas
57,39,19,6.421748487,45.93248374,29.32379604,165.4113371,pigeonpeas
62,22,16,4.828936119,54.32342534,34.6455408,180.9009998,pigeonpeas
55,18,23,6.98571967,56.31006755,21.9989826,136.8274312,pigeonpeas
77,39,21,4.603563116,60.24218572,22.99774444,159.689339,pigeonpeas
75,13,20,6.979540061,35.29006485,30.55992394,178.8998611,pigeonpeas
71,27,24,7.064973419,48.17631461,31.46417866,165.405354,pigeonpeas
64,26,22,5.16516459,40.58227261,25.95058595,109.1821183,pigeonpeas
55,23,16,5.111488821,69.69141302,21.01142393,185.2039114,pigeonpeas
69,4,19,5.374358869,47.70351758,19.25100056,149.063196,pigeonpeas
67,20,19,5.671419084,50.54495302,19.24462755,180.6465282,pigeonpeas
74,7,17,5.667419697,62.56532471,22.47253208,96.74706956,pigeonpeas
64,17,18,6.07938452,58.25799145,36.75087487,124.6028153,pigeonpeas
71,35,17,6.931924963,66.35375127,29.89286629,198.1403003,pigeonpeas
72,11,22,6.842744374,44.82294584,29.37735586,172.40168,pigeonpeas
60,20,22,6.876572503,42.89833235,29.65052947,186.9226052,pigeonpeas
71,10,18,6.151029296,66.34777265,19.54284889,173.1106982,pigeonpeas
61,33,24,4.567446499,48.93905624,20.04611791,122.4564203,pigeonpeas
24,2,38,5.922935513,91.63536236,24.55981624,111.9684622,pomegranate
18,6,37,5.937649578,89.93701023,19.65690085,108.0458926,pomegranate
26,8,36,6.804781106,87.4024767,18.78359608,102.5184759,pomegranate
18,37,39,6.424670614,94.5110662,24.1469628,110.2316633,pomegranate
27,0,38,6.738016221,89.90147027,22.44581266,109.3905998,pomegranate
25,31,38,6.497366677,92.40501423,24.96273236,109.4169192,pomegranate
21,21,38,6.327673765,89.3259486,22.5526059,104.8955643,pomegranate
30,6,40,6.36137446,91.45498527,22.77035608,106.9659201,pomegranate
27,25,41,6.923509371,94.27659596,19.20090378,108.0423555,pomegranate
11,15,38,6.630646083,92.68328358,23.12808226,109.3930157,pomegranate
5,14,36,5.832525853,85.19098079,24.92639065,104.7693804,pomegranate
10,16,41,6.738993954,85.63608688,24.77464458,105.7595811,pomegranate
7,36,37,5.782435567,86.35590206,19.8671184,108.3168858,pomegranate
20,4,41,6.537042717,93.7974061,24.26601316,104.5375109,pomegranate
22,29,40,6.145104401,89.73266695,23.62600218,107.6836871,pomegranate
15,16,42,6.890784045,89.08935702,19.67832052,108.5468633,pomegranate
27,18,41,7.175344328,92.30882391,22.36509395,104.8216333,pomegranate
18,11,42,5.938528744,94.88267728,21.57936934,102.8593382,pomegranate
15,5,38,5.709380472,88.16779129,18.26233221,108.0756727,pomegranate
23,18,44,6.184400085,89.61794165,23.71028128,105.6499907,pomegranate
8,9,40,6.553509673,89.9224883,22.48720144,111.6631582,pomegranate
27,40,45,5.885638185,94.79397419,21.6602498,112.4349689,pomegranate
23,22,44,6.143874691,89.31505137,20.13037175,107.3416913,pomegranate
16,9,39,6.101198974,91.11927248,18.41164435,105.1834976,pomegranate
29,12,40,6.594037135,89.75272999,19.68291173,111.2818551,pomegranate
17,0,42,6.859840821,91.19442671,23.20242586,109.0946323,pomegranate
21,2,44,6.56893406,87.31290342,18.92157197,102.8013275,pomegranate
6,28,40,6.769855664,91.34039616,22.10621387,106.8704803,pomegranate
23,8,44,7.130837931,89.68919664,18.47412402,108.4758509,pomegranate
16,29,36,5.740338002,88.92944254,19.81069447,102.860084,pomegranate
18,17,43,5.843005428,90.83687246,24.4880844,103.1969341,pomegranate
21,34,42,6.648687274,89.93457597,18.75927679,111.0196744,pomegranate
23,21,42,6.902751061,90.29751796,19.54128063,104.3739878,pomegranate
17,25,40,6.608023872,87.74938524,18.91251245,111.2800516,pomegranate
25,8,36,6.828522375,94.95031368,19.91330523,104.0277061,pomegranate
18,26,42,6.910374919,89.64934166,19.72620525,108.2287276,pomegranate
19,4,42,6.306605528,87.84034604,23.83185873,111.2232716,pomegranate
24,36,41,7.009180374,94.25702672,24.94467632,103.8799347,pomegranate
24,5,40,6.297907579,93.87030088,24.692258,104.6735454,pomegranate
17,19,39,6.728599215,85.56083187,24.72485577,111.2787584,pomegranate
30,39,38,6.965156738,87.59629625,20.12644921,108.065579,pomegranate
29,5,44,5.578095745,93.0569505,21.02432943,104.7847006,pomegranate
24,4,43,7.199504273,88.1508343,22.40423537,109.8695196,pomegranate
21,38,35,5.841367187,89.38003827,20.33691147,110.9653137,pomegranate
11,37,36,6.710143266,85.56033312,24.24779615,106.9216033,pomegranate
25,9,41,5.972714857,91.90842992,24.81530144,109.2853418,pomegranate
22,29,43,5.561851831,87.95158129,19.66329768,106.0380805,pomegranate
21,5,38,6.107054808,90.3396556,22.43377991,112.459697,pomegranate
26,22,38,6.988035315,85.12912161,22.92052307,110.2437841,pomegranate
18,4,37,7.13147457,85.40695044,22.91843172,106.2817706,pomegranate
6,21,41,7.086947687,89.39686219,24.88244467,107.1951707,pomegranate
21,29,45,6.749260456,93.13277,23.40981539,105.2240743,pomegranate
5,23,44,7.16300467,94.26304717,21.20725375,107.5660804,pomegranate
7,13,43,7.013481515,91.12282162,18.20230419,109.6623974,pomegranate
13,5,37,5.648243649,89.7870345,22.34375696,103.3183074,pomegranate
24,27,41,6.610251186,90.88292835,24.32770134,110.4606459,pomegranate
23,7,35,7.054313823,88.71691157,19.75088482,102.5538035,pomegranate
20,12,39,6.026999326,86.19740917,19.86173586,111.0217929,pomegranate
19,4,43,5.779427402,93.14554876,18.07132963,106.3602023,pomegranate
9,3,45,6.535244251,89.61850203,23.89162561,104.617522,pomegranate
27,1,36,5.684995235,93.34236582,23.98598756,104.991282,pomegranate
30,23,44,6.12476108,85.42912869,20.93892916,103.0295938,pomegranate
21,24,42,6.999014379,87.22815682,20.82210727,109.4429934,pomegranate
30,13,37,6.277148771,91.61793636,20.86474944,106.8685636,pomegranate
11,40,44,6.322396027,86.10874614,24.45840036,111.3779693,pomegranate
9,21,40,5.956401828,90.64498715,24.51147697,105.6209954,pomegranate
27,3,44,6.591302797,92.03009222,24.56811204,110.9633894,pomegranate
29,40,42,7.104094929,89.01574455,24.63228709,110.6956184,pomegranate
25,14,40,6.407872061,90.97819712,20.07386547,103.7084055,pomegranate
14,38,37,6.658402594,94.63612858,21.80523051,102.6488846,pomegranate
9,34,36,6.276038961,86.34233767,22.8122645,110.4432293,pomegranate
14,32,37,6.825256236,88.48567856,22.73031253,104.6843243,pomegranate
21,18,35,6.368560522,94.94330457,23.2801227,111.1382096,pomegranate
23,8,38,7.005410734,87.1775172,19.30106297,105.4766591,pomegranate
6,15,41,6.897368477,88.83768149,19.0087067,108.6793978,pomegranate
5,0,36,6.152906502,90.88612388,24.35193812,105.529185,pomegranate
9,22,44,5.744361602,88.87651295,24.72235539,112.1926517,pomegranate
8,14,43,7.051654924,94.46485312,21.92513945,111.7162016,pomegranate
11,31,45,6.034612928,86.88738076,24.83954414,107.6435771,pomegranate
17,39,45,6.924490731,90.42177379,18.09691127,104.88189,pomegranate
5,10,42,6.887005997,91.08706822,20.24104904,109.2537734,pomegranate
28,8,38,6.8444019,94.42971362,23.22594,105.6917856,pomegranate
13,32,42,5.786058032,92.97527546,23.50128217,106.61905,pomegranate
9,18,40,5.627186257,89.02127045,19.44623085,106.1606833,pomegranate
27,20,41,5.700088663,92.51675903,20.51343484,110.5764023,pomegranate
25,39,36,5.567805185,94.99897537,18.90223032,107.6103211,pomegranate
7,20,45,6.077886012,89.24126808,18.90592319,112.4750941,pomegranate
10,11,45,6.397995609,88.45577158,22.63045168,109.0357597,pomegranate
18,40,43,5.767372539,86.79058496,19.38603815,109.9130984,pomegranate
26,3,39,7.079973241,91.19431555,24.38318965,103.6012114,pomegranate
16,9,36,5.893332378,92.93386903,23.77989026,106.977723,pomegranate
20,30,38,7.058222596,93.16343942,22.59890174,110.0932899,pomegranate
9,40,41,5.78270695,85.4017118,24.37766782,106.128338,pomegranate
30,40,35,6.269663963,91.07776977,20.89273273,104.4407083,pomegranate
25,32,35,5.892913826,85.70786282,18.09903225,107.0050976,pomegranate
23,33,45,7.116538883,85.83618191,20.00218987,112.337046,pomegranate
14,4,41,6.430163481,89.80732335,19.85139326,102.8186358,pomegranate
17,13,45,7.159520979,92.65058936,21.25433607,106.2784673,pomegranate
24,39,39,6.431265737,93.32657504,23.65374106,109.8076178,pomegranate
28,8,37,6.082571701,86.20613842,23.88404783,108.3121789,pomegranate
42,90,43,6.502985292,82.00274423,20.87974371,202.9355362,rice
58,85,41,7.038096361,80.31964408,21.77046169,226.6555374,rice
55,60,44,7.840207144,82.3207629,23.00445915,263.9642476,rice
35,74,40,6.980400905,80.15836264,26.49109635,242.8640342,rice
42,78,42,7.628472891,81.60487287,20.13017482,262.7173405,rice
37,69,42,7.073453503,83.37011772,23.05804872,251.0549998,rice
55,69,38,5.70080568,82.63941394,22.70883798,271.3248604,rice
53,94,40,5.718627178,82.89408619,20.27774362,241.9741949,rice
54,89,38,6.685346424,83.5352163,24.51588066,230.4462359,rice
58,68,38,6.336253525,83.03322691,23.22397386,221.2091958,rice
53,91,40,5.386167788,81.41753846,26.52723513,264.6148697,rice
46,90,42,7.50283396,81.45061596,23.97898217,250.0832336,rice
58,78,44,5.108681786,80.88684822,26.80079604,284.4364567,rice
56,93,36,6.98435366,82.05687182,24.01497622,185.2773389,rice
50,94,37,6.94801983,80.66385045,25.66585205,209.5869708,rice
48,60,39,7.042299069,80.30025587,24.28209415,231.0863347,rice
38,85,41,6.249050656,82.7883708,21.58711777,276.6552459,rice
35,91,39,6.970859754,80.41817957,23.79391957,206.2611855,rice
38,77,36,5.953933276,80.1923008,21.8652524,224.5550169,rice
35,88,40,5.85393208,83.58760316,23.57943626,291.2986618,rice
45,89,36,6.442475375,80.47476396,21.32504158,185.4974732,rice
40,76,43,5.070175667,83.11713476,25.15745531,231.3843163,rice
59,67,41,6.012632591,80.97384195,21.94766735,213.3560921,rice
41,83,43,6.254028451,82.67839517,21.0525355,233.1075816,rice
47,98,37,7.375482851,81.33265073,23.48381344,224.0581164,rice
53,66,41,7.778915154,80.52389148,25.0756354,257.0038865,rice
